"customer_id","recency_days","frequency_count","monetary_value","r_score","f_score","m_score","rfm_segment"
"14048","305","1","409.93","1","2","2","122"
"13827","57","3","409.80","3","3","2","332"
"14348","260","1","409.57","1","2","2","122"
"12990","31","3","409.50","4","3","2","432"
"15225","234","1","409.40","1","2","2","122"
"16243","33","2","409.10","3","2","2","322"
"16018","39","2","408.90","3","2","2","322"
"15269","23","1","408.80","4","2","2","422"
"17913","58","2","408.65","3","3","2","332"
"16629","73","2","408.63","2","3","2","232"
"16324","128","3","408.59","2","3","2","232"
"17931","134","2","408.36","2","3","2","232"
"16399","19","2","408.02","4","3","2","432"
"15127","65","1","406.53","3","2","2","322"
"16947","235","1","406.48","1","2","2","122"
"15342","129","1","406.09","2","2","2","222"
"14616","242","3","406.08","1","4","2","142"
"12970","7","4","405.47","5","4","2","542"
"12922","161","1","405.38","2","2","2","222"
"15012","53","2","405.04","3","2","2","322"
"15938","112","5","404.58","2","4","2","242"
"16319","217","1","404.40","1","2","2","122"
"16484","173","2","404.30","2","3","2","232"
"12498","21","3","403.70","4","3","2","432"
"17431","313","1","403.30","1","2","2","122"
"15221","366","1","403.25","1","2","2","122"
"18036","32","3","403.12","4","3","2","432"
"15184","29","2","402.20","4","2","2","422"
"12386","337","2","401.90","1","2","2","122"
"15158","45","1","401.40","3","2","2","322"
"16500","4","6","400.86","5","5","2","552"
"16198","75","1","400.68","2","2","2","222"
"12792","256","1","400.54","1","2","2","122"
"17375","199","3","400.10","1","3","2","132"
"18164","37","1","399.65","3","2","2","322"
"13255","9","2","399.51","5","3","2","532"
"18154","3","2","399.19","5","3","2","532"
"17052","28","1","399.09","4","2","2","422"
"17830","1","3","398.70","5","4","2","542"
"15522","32","2","397.99","4","2","2","422"
"13352","60","1","397.98","3","2","2","322"
"12508","26","2","397.88","4","3","2","432"
"15967","23","2","397.68","4","3","2","432"
"15429","26","2","397.35","4","3","2","432"
"17926","133","2","397.29","2","2","2","222"
"12824","59","1","397.12","3","2","2","322"
"13594","52","1","396.97","3","2","2","322"
"17486","261","1","396.87","1","2","2","122"
"15883","2","2","396.48","5","2","2","522"
"18067","40","1","396.33","3","2","2","322"
"16354","63","2","395.80","3","2","2","322"
"17603","78","1","394.72","2","2","2","222"
"14619","245","1","394.44","1","2","2","122"
"16207","25","1","394.38","4","2","2","422"
"15386","186","1","394.14","1","2","2","122"
"15264","64","1","393.74","3","2","2","322"
"15345","45","1","393.54","3","2","2","322"
"17226","308","1","393.49","1","2","2","122"
"14600","305","1","393.33","1","2","2","122"
"14670","280","2","392.86","1","2","2","122"
"16010","245","3","392.40","1","3","2","132"
"15837","64","1","391.98","3","2","2","322"
"16917","276","1","391.52","1","2","2","122"
"12982","242","1","390.54","1","2","2","122"
"18024","152","2","389.78","2","3","2","232"
"17379","11","1","389.72","5","2","2","522"
"14752","43","1","389.64","3","2","2","322"
"13873","119","3","389.60","2","3","2","232"
"13345","287","1","389.50","1","2","2","122"
"16250","261","2","389.44","1","3","2","132"
"15847","38","2","389.27","3","3","2","332"
"12690","205","1","389.01","1","2","2","122"
"15592","46","1","388.58","3","2","2","322"
"13899","16","2","388.52","4","3","2","432"
"13856","168","3","388.50","2","3","2","232"
"17438","253","1","388.45","1","2","2","122"
"14538","64","2","388.25","3","3","2","332"
"17817","4","3","387.68","5","3","2","532"
"14420","99","1","387.52","2","2","2","222"
"13673","18","2","387.44","4","3","2","432"
"17508","280","1","387.31","1","2","2","122"
"17595","12","2","386.69","5","3","2","532"
"14114","273","2","386.53","1","3","2","132"
"15664","50","1","386.43","3","2","2","322"
"17614","57","1","386.32","3","2","2","322"
"14779","280","3","386.15","1","3","2","132"
"13821","144","2","385.64","2","3","2","232"
"17711","10","2","385.10","5","3","2","532"
"13919","59","2","384.81","3","3","2","332"
"17357","24","2","384.39","4","3","2","432"
"16204","23","1","384.18","4","2","2","422"
"17205","53","1","384.08","3","2","2","322"
"16982","60","1","384.06","3","2","2","322"
"12733","234","1","383.95","1","2","2","122"
"13833","159","1","383.85","2","2","2","222"
"17189","106","2","383.75","2","3","2","232"
"12515","353","1","383.70","1","2","2","122"
"15440","54","3","383.68","3","3","2","332"
"14304","222","1","383.45","1","2","2","122"
"15424","254","2","383.34","1","3","2","132"
"12832","32","2","383.03","4","3","2","432"
"13817","29","2","382.98","4","3","2","432"
"17239","312","1","382.50","1","2","2","122"
"13657","10","2","382.14","5","3","2","532"
"17250","3","2","381.97","5","3","2","532"
"15090","308","1","381.32","1","2","2","122"
"16441","67","2","381.20","3","3","2","332"
"15048","65","4","381.00","3","4","2","342"
"12871","84","2","380.64","2","3","2","232"
"17573","29","3","380.60","4","4","2","442"
"17138","275","1","380.50","1","2","2","122"
"17999","37","2","380.39","3","3","2","332"
"17031","11","2","380.35","5","2","2","522"
"17936","5","1","380.13","5","2","2","522"
"14731","47","3","380.02","3","4","2","342"
"16552","242","2","379.73","1","2","2","122"
"13656","164","2","379.65","2","2","2","222"
"13589","14","2","379.65","4","2","2","422"
"17878","43","1","379.45","3","2","2","322"
"15885","92","3","379.35","2","4","2","242"
"16909","72","1","379.14","2","2","2","222"
"16930","26","3","378.89","4","4","2","442"
"13372","89","1","378.64","2","2","2","222"
"17078","36","2","378.20","3","2","2","322"
"17736","9","3","377.44","5","4","2","542"
"12890","24","1","376.72","4","2","2","422"
"17489","58","2","376.64","3","2","2","322"
"13936","179","1","376.58","1","2","2","122"
"16858","368","1","375.69","1","2","2","122"
"14448","9","2","375.35","5","2","2","522"
"14079","124","1","375.10","2","2","2","222"
"16147","133","1","375.00","2","2","2","222"
"14067","63","2","374.70","3","2","2","322"
"17492","248","1","374.57","1","2","2","122"
"12873","282","1","374.00","1","2","2","122"
"13351","66","1","373.94","3","2","2","322"
"16321","72","5","373.65","2","4","2","242"
"12895","42","2","372.80","3","2","2","322"
"12544","36","1","372.70","3","2","2","322"
"12981","29","2","372.22","4","2","2","422"
"13300","169","1","371.89","2","2","2","222"
"18155","75","3","371.62","2","4","2","242"
"15472","113","1","371.56","2","2","2","222"
"16776","60","1","371.54","3","2","2","322"
"14950","19","1","371.20","4","2","2","422"
"15975","84","1","371.01","2","2","2","222"
"15063","213","1","370.80","1","2","2","122"
"15922","373","1","369.50","1","2","2","122"
"16758","65","1","369.34","3","2","2","322"
"14888","207","1","369.20","1","2","2","122"
"17765","158","3","367.63","2","4","2","242"
"16065","365","1","367.14","1","2","2","122"
"18181","24","1","366.85","4","2","2","422"
"17911","9","1","366.23","5","2","2","522"
"17432","18","2","365.76","4","2","2","422"
"16499","360","2","365.45","1","2","2","122"
"16202","360","1","365.27","1","2","2","122"
"14886","252","1","364.80","1","2","2","122"
"15949","16","2","364.72","4","2","2","422"
"12373","311","1","364.60","1","2","2","122"
"15343","87","1","364.50","2","2","2","222"
"14528","37","1","364.22","3","2","2","322"
"12538","29","1","363.95","4","2","2","422"
"17330","22","2","363.90","4","2","2","422"
"14171","98","1","363.79","2","2","2","222"
"16509","296","1","363.70","1","2","2","122"
"12915","148","2","363.65","2","2","2","222"
"18056","288","1","363.65","1","2","2","122"
"16485","77","1","363.65","2","2","2","222"
"14932","365","1","363.53","1","2","2","122"
"14427","50","2","363.34","3","3","2","332"
"14594","7","2","363.33","5","3","2","532"
"16903","29","1","363.20","4","2","2","422"
"16378","247","3","362.95","1","4","2","142"
"16052","54","1","362.06","3","2","2","322"
"15025","33","1","361.96","3","2","2","322"
"13844","11","1","361.62","5","2","2","522"
"16769","260","1","361.54","1","2","2","122"
"16305","138","1","361.22","2","2","2","222"
"13291","155","1","361.11","2","2","2","222"
"17358","303","2","360.81","1","3","2","132"
"16595","61","1","360.16","3","2","2","322"
"13780","7","2","360.01","5","3","2","532"
"13298","1","1","360.00","5","2","2","522"
"15120","133","1","358.82","2","2","2","222"
"17948","147","1","358.56","2","2","2","222"
"16823","227","1","358.38","1","2","2","122"
"13228","81","1","358.00","2","2","2","222"
"13976","206","1","357.98","1","2","2","122"
"17025","60","3","357.77","3","4","2","342"
"16971","38","1","357.21","3","2","2","322"
"18040","19","2","357.20","4","3","2","432"
"13453","165","2","356.98","2","3","2","232"
"14500","88","3","356.85","2","4","2","242"
"15713","143","2","356.70","2","3","2","232"
"15247","122","1","356.00","2","2","2","222"
"16372","33","2","355.73","3","3","2","332"
"14537","57","1","355.56","3","2","2","322"
"15840","58","2","355.56","3","3","2","332"
"17742","113","2","355.11","2","3","2","232"
"14690","44","2","355.05","3","3","2","332"
"12888","214","2","354.12","1","3","2","132"
"12845","267","4","354.09","1","4","2","142"
"13173","4","2","353.65","5","3","2","532"
"13210","93","1","353.48","2","2","2","222"
"13343","177","1","353.43","2","2","2","222"
"14804","8","1","353.27","5","2","2","522"
"12617","29","1","352.98","4","2","2","422"
"15678","52","1","352.70","3","2","2","322"
"18112","12","2","352.69","5","3","2","532"
"16274","373","1","351.75","1","2","2","122"
"15901","16","3","351.73","4","3","2","432"
"12566","86","1","351.65","2","2","2","222"
"15870","32","1","351.44","4","2","2","422"
"15789","358","1","351.30","1","2","2","122"
"13923","53","1","351.13","3","2","2","322"
"13332","14","1","350.90","4","2","2","422"
"15334","156","3","350.82","2","3","2","232"
"13740","240","1","350.75","1","2","2","122"
"13108","372","1","350.06","1","2","2","122"
"12532","30","1","349.83","4","2","2","422"
"13670","75","1","349.70","2","2","2","222"
"13887","204","1","349.55","1","2","2","122"
"18250","310","1","349.27","1","2","2","122"
"15405","189","1","349.10","1","2","2","122"
"13927","74","1","348.99","2","2","2","222"
"17252","116","2","348.91","2","3","2","232"
"13790","4","1","348.80","5","2","2","522"
"12527","81","3","348.71","2","3","2","232"
"16159","281","1","348.20","1","2","2","122"
"13052","212","1","348.15","1","2","2","122"
"14379","44","2","348.10","3","2","2","322"
"13497","282","2","348.05","1","2","2","122"
"17668","1","2","347.75","5","2","2","522"
"18127","19","3","347.08","4","3","2","432"
"13062","191","1","346.98","1","2","2","122"
"13649","256","2","346.60","1","3","2","132"
"16423","24","1","346.12","4","2","2","422"
"13091","28","1","345.82","4","2","2","422"
"15781","25","3","345.46","4","3","2","432"
"17123","161","1","345.30","2","2","2","222"
"13774","81","1","345.00","2","2","2","222"
"14633","266","1","344.90","1","2","2","122"
"16978","77","1","344.33","2","2","2","222"
"17569","332","1","344.14","1","2","2","122"
"13068","10","2","344.00","5","3","2","532"
"15047","269","1","343.62","1","2","2","122"
"15520","1","1","343.50","5","2","2","522"
"18081","36","3","343.45","3","3","2","332"
"12715","106","1","343.36","2","2","2","222"
"12875","143","2","343.23","2","3","2","232"
"17795","179","2","342.83","1","3","2","132"
"16851","4","3","342.45","5","3","2","532"
"17835","2","3","342.24","5","3","2","532"
"16826","51","1","341.70","3","2","2","322"
"13347","70","1","341.36","3","2","2","322"
"14491","175","2","340.93","2","3","2","232"
"15115","18","1","340.11","4","2","2","422"
"13737","200","1","339.60","1","2","2","122"
"17045","113","3","339.44","2","3","2","232"
"16545","164","1","339.30","2","2","2","222"
"17697","236","1","338.95","1","2","2","122"
"16183","67","1","338.71","3","2","2","322"
"13569","17","2","338.62","4","3","2","432"
"15652","91","1","337.74","2","2","2","222"
"15942","133","1","337.44","2","2","2","222"
"13930","57","2","337.34","3","3","2","332"
"15900","23","1","337.28","4","2","2","422"
"17973","51","1","337.04","3","2","2","322"
"16105","248","1","336.96","1","2","2","122"
"17384","19","2","336.40","4","3","2","432"
"15619","10","1","336.40","5","2","2","522"
"18078","217","2","336.13","1","3","2","132"
"18276","43","1","335.86","3","2","2","322"
"14196","106","1","335.52","2","2","2","222"
"16063","260","1","335.32","1","2","2","122"
"17917","45","3","335.03","3","3","2","332"
"12489","336","1","334.93","1","2","2","122"
"14988","211","1","334.54","1","2","2","122"
"15466","85","1","334.53","2","2","2","222"
"17221","7","2","334.48","5","3","2","532"
"12350","310","1","334.40","1","2","2","122"
"15918","190","2","334.23","1","3","2","132"
"14264","154","2","333.97","2","3","2","232"
"13216","267","1","333.74","1","2","2","122"
"13727","28","2","333.48","4","3","2","432"
"16625","274","1","333.08","1","2","2","122"
"14902","25","1","332.66","4","2","2","422"
"13904","37","2","332.64","3","3","2","332"
"16850","333","1","332.41","1","2","2","122"
"16803","65","1","332.30","3","2","2","322"
"16177","50","1","331.95","3","2","2","322"
"16030","309","1","331.24","1","2","2","122"
"15210","225","1","331.18","1","2","2","122"
"12891","185","3","331.00","1","3","2","132"
"16478","25","3","331.00","4","3","2","432"
"17862","323","1","330.90","1","2","2","122"
"12519","63","1","330.84","3","2","2","322"
"13706","302","1","330.79","1","2","2","122"
"14517","33","2","330.45","3","3","2","332"
"15130","169","1","330.11","2","2","2","222"
"16593","50","3","330.03","3","3","2","332"
"15714","11","2","330.03","5","3","2","532"
"12953","9","1","329.85","5","2","2","522"
"17866","142","1","329.65","2","2","2","222"
"17615","130","3","329.60","2","3","2","232"
"13239","261","1","329.56","1","2","2","122"
"17914","3","1","329.36","5","2","2","522"
"17154","75","1","329.34","2","2","2","222"
"15153","31","1","329.25","4","2","2","422"
"15880","369","1","329.03","1","2","2","122"
"14012","277","1","328.80","1","2","2","122"
"17222","65","1","328.65","3","2","2","322"
"16343","16","2","328.58","4","3","2","432"
"16855","23","2","328.40","4","3","2","432"
"15213","318","2","328.35","1","3","2","132"
"14747","249","1","328.20","1","2","2","122"
"14206","239","1","328.16","1","2","2","122"
"16318","35","1","328.15","3","2","2","322"
"15314","199","1","327.97","1","2","2","122"
"14024","121","2","327.70","2","2","2","222"
"15579","68","2","327.60","3","2","2","322"
"16366","18","1","327.30","4","2","2","422"
"14870","261","1","327.25","1","2","2","122"
"16322","1","2","326.75","5","2","2","522"
"17715","200","1","326.40","1","2","2","122"
"14987","15","2","326.40","4","2","2","422"
"16071","44","1","326.24","3","2","2","322"
"15363","372","1","326.00","1","2","2","122"
"12844","29","2","325.96","4","2","2","422"
"16830","38","1","325.91","3","2","2","322"
"14850","311","1","325.75","1","2","2","122"
"15944","276","1","325.10","1","2","2","122"
"12790","192","1","324.92","1","2","2","122"
"13801","66","1","324.80","3","2","2","322"
"15597","35","1","324.57","3","2","2","322"
"16685","61","2","324.24","3","2","2","322"
"18261","43","2","324.24","3","2","2","322"
"15675","81","3","323.69","2","3","2","232"
"15921","172","1","323.03","2","2","2","222"
"16739","176","1","323.00","2","2","2","222"
"13955","154","2","322.96","2","2","2","222"
"16627","79","1","322.80","2","2","2","222"
"16342","75","4","322.41","2","4","2","242"
"14424","17","1","322.08","4","2","2","422"
"15224","358","2","322.08","1","2","2","122"
"14484","50","1","321.92","3","2","2","322"
"17976","372","1","321.79","1","2","2","122"
"14823","180","3","321.43","1","3","2","132"
"15236","298","1","321.05","1","2","2","122"
"16096","264","1","320.62","1","2","2","122"
"14622","184","1","320.58","1","2","2","122"
